"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","341.527472179954","351.908866529632","398.545983011959","394.331453380332","419.788629838451","461.349458509251","489.071872011722","475.421835234174","477.780468896903","508.107829366703","518.374233185848","493.833400362421","456.491035307479","429.719768047998","363.482478999068","336.630091885345","343.537341868267","393.739929291085","410.761216116844","322.415681605527","453.403518454163","659.992722954546","715.09682041101","674.085550245057","672.424402562443","651.135363533047","717.050737885584","769.003943268326","787.23807021997","769.256013746016","732.96657072192","856.565269750468","983.309492239346","1064.13123736656",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","106.413224524113","109.451919948919","93.8449088823768","100.101772717037","112.609196075425","116.558761838096","120.143016403993","148.17348910753","183.081414965133","213.309262256298","201.126681334563","239.432279711081","288.057708843548","335.805979794786","378.316551049642","332.681618154386","318.606922385822","304.837000011512","244.371321701364","298.661992983614","234.654507172854","265.487819500556","305.312219478068","310.297981722335","331.818434756804","695.40958742204","695.156048082327","711.725510062406","682.218521259004","696.450818503128","728.669071886674","669.398865609291","678.675630192061","637.931570230916","594.151642988667","505.420149661362","411.77248040377","335.906216950504","642.75492984273","665.721940653672","662.362460976956","780.380099148097","924.511516430027","833.280402724096","860.637873688125","762.761054131159","742.781137796627","700.514971960668","607.428404115004","649.510829417793","683.997653898689","676.655924552125","712.512371079256","751.294688388742",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","111.688521760302","109.331838924622","119.727064631642","119.776830960294","130.366528279139","142.281077346325","145.876720657506","148.977186794704","158.865673398967","153.006192038274","141.559532546952","194.924162448973","204.248042032956","197.032232113574","162.672154070606","164.941935311688","145.906788573448","190.452588551436","176.259580528459","223.469544075023","250.150467936055","257.789175646965","221.7998174637","227.02281017036","220.960216947339","233.242401899793","243.438734191465","237.129030400789","178.84851966803","190.672630149531","308.144119293709","319.677491756944","331.493871829946","371.219827429358","404.349136626232","436.302019745415","429.622265888583","493.070496879393","597.576392658105","557.171614773484","557.632132626126","702.742880436386","616.411686249548","634.48244599306","622.481716725217","603.158512942404","661.007654906181","736.725566231783","777.969921786711","697.784402885715",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","34.7905813582671","40.7522373246802","46.9757052229382","234.340692484015","243.76909130671","247.840731117308","225.488825516212","221.137218045113","218.208408956545","217.325829212364","226.006812545407","292.47036483088","354.289454859142","407.723390885211","418.01989796005","429.423677612066","","","202.629069750811","138.937349533961","155.621851995499","144.19724777467","151.773822527292","176.414056792162","207.053210112368","243.734931307381","254.543267043902","217.072388432346","267.468072913182","256.221008229295","301.179129098883","294.07050485754","210.409982537864","285.552548185098","450.638140004534","824.549546050735","663.729505019455","1067.63477949792","1725.55473767524","2313.15128886079","2744.20815553402","3618.57609412069","6152.13123760173","10963.2893629413","12857.3360461499","15908.3918313632","22942.5834490967","16667.9368247067","17288.8595992193","21641.8705192127","21711.1532298542","20390.7193153023","19394.0299929972","11283.46560612","9250.33195308226","9667.91225173046","10144.1958108456","8131.92388810912",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","520.322744310383","590.780054812393","617.057757690519","695.228624389878","783.705880998279","899.281238912995","997.430467475556","1068.11455622703","1154.43853055613","1324.05898884761","1494.38785525349","1652.3265992595","1899.6752725147","2502.81435849334","2828.74843219735","3153.23530574717","3390.54548359296","3886.37425270915","4694.63368334781","5705.94927419931","5893.66180979161","5380.26768284354","5579.23477158982","5019.87865266132","4852.5657284733","4813.71117991069","5656.5053560681","6564.88450260813","7598.02805334994","7846.67816401445","9600.18512965969","10188.3697801238","11176.4584362517","10401.9829861914","11091.2838606376","12959.3243186619","13749.1151520996","13427.8324937945","13472.1376415276","13245.1894634121","12042.9537310995","12538.1788278361","14110.3133911078","18477.578411927","21955.1040911595","22551.735744099","24801.1578065035","28827.3263555224","31997.2820108813","29710.9702950284","26917.7589787254","25916.2935289351","22242.681934771","21874.8195041667","21760.9797994918","18167.7737169162","18116.4596223336","18930.2185856433","20324.3050137875","19582.5360108329",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","792.384709512509","991.26144820256","1153.99957361425","1245.62468592233","1276.41262693709","1347.00274908185","1372.68199233716","1477.84062005078","1678.19077487028","1872.3190964517","2162.29101763576","2408.86183962193","2758.11607261589","2886.90829497216","3117.95447738844","3192.10049343328","3153.94670859397","3272.32279989145","3411.89891630622","3632.75061083003","3861.39782205433","4370.70399812384","4705.65224119777","5057.17396526767","5040.67046833563","5213.89626884928","5682.59610025871","5741.59863333486","6644.02495959618","6658.540846699","7212.50682187083","7832.42335227049","7290.69710041267","7257.75662232319","7291.05889664338","7444.5047675973","7789.77638079977","8369.88675513221","9096.87064595412","9628.34748662013","10152.8328118872","10485.9071571796","10965.5131592044",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27643678161","1876.50323874687","2196.71171134534","2860.28057640115","3432.70603291276","4257.949711754","4844.67632927424","5713.95491904992","7235.54974098321","8480.69482681448","9483.17307607343","8544.05832861263","7813.69066733532","7988.170958612","7198.70224749384","7760.82840448295","11271.3214290252","14554.3875384826","16398.0110939363","16813.6839491482","18326.8051234609","18315.1963031585","18768.9301437197","16797.4588562842","18123.9630348205","21665.7018983672","21422.3575434047","19145.4960362523","20496.661371851","20170.4384160027","19004.1072910304","19275.4733376066","20652.8783287878","27459.7627839484","32023.4522076237","32489.7819085278","35458.1231210482","39780.9514445753","44367.0556497873","44918.5648770756","43988.3324931946","47186.9814680048","45936.7659516989","47535.5899453685","50484.9275739023","44536.4013080999","48181.874188064","50321.3687543442","54470.9563864255","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.756171165062","253.227290034998","261.179133806117","280.096636444858","279.930464500156","278.828138481721","283.192724592174","287.968047136813","310.661745203358","322.437529369749","349.024975633327","355.090371107723","367.118881140873","438.544851160696","527.417696811971","594.651803552057","696.222015275001","854.636643380983","925.12574446591","1027.08369602514","1143.44040197691","1217.26402049105","1200.24923382046","1212.71655867236","1234.7026407121","1233.08094396302","892.292906492455","850.218512067165","915.398065335963","955.113460863361","845.306962105181","1011.75496628105","1093.96290835701","1164.374025081","1293.47019794619","1424.68254256258","1487.60765839974","1649.00160206099","1755.84958223191","1619.51073552531","1664.29895827045","1575.42855740399","1710.34146844776","1765.35167674537","1889.69182366014","2101.54181782248","2287.9357153063","2531.2060801227","2848.50315971409","2695.22126447199","2898.94221470448","3281.66750176033","3408.78491640236","3522.77369775434","3779.64232768084","3994.63691288475","4173.30166619474","4451.45098990197","4472.89236269013","4619.98709708493",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21536.3668753499","22572.0752994287","24395.7976230384","26495.8775773033","26555.6452019565","27542.2261673182","29056.3142936191","30026.5032092749","30700.4340081784","30859.4043533803","32494.5623640591","33265.3811866066","34394.0974809957","35278.9259389693","35562.8379083283","35615.8046274371","35712.5621350321","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","297.673299079368","315.385459502551","321.545767139554","282.306338501804","305.361611188496","327.114222691783","344.166523485249","370.154172302459","334.841272848636","358.320936550029","379.893720546888","395.202918938914","395.292946834055","420.66158167189","588.13621991354","663.401001911489","602.624847334773","590.065370450038","658.438565167992","683.333032744437","773.181670774835","729.606958833535","616.963158851373","628.197688848721","564.526418035623","588.61340942847","660.152763615591","468.140185120002","551.263643375844","509.371016994551","533.536205388525","468.160197417458","499.02770963317","602.141477607034","712.712854200065","816.542932880453","927.195895641403","988.347836411124","951.91247710807","926.742808551844","954.404152491261","955.665380611907","974.949193282042","997.210034576674","1056.42388561094","1105.49645364882","1954.13330777809","2331.20034221863","2566.8870846973","2756.81988916377","3033.24772490536","3425.43644063562","3788.14674878178","3934.86526171904","4031.60066245674","4166.12851559884","4542.62206666493","4586.05457171312","4979.00218839886","5468.35662903592",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1363.90302028288","1422.71452494264","1516.31857027411","1613.14135477782","1739.35152477677","1867.00507464744","2025.97744718292","2151.7830193792","2312.40061504431","2516.09359289425","2726.16553177949","2996.67113345893","3444.34697857203","4136.30411352989","4621.76357622321","5106.4959657527","5514.92644765823","6189.6361848154","7367.13302562474","8444.68612379744","9349.17234645343","9415.47116892834","9259.52767144536","9495.68201399307","9836.15656735987","10256.4273402718","12368.026844612","14237.8677515976","15923.5967601404","16538.2614248153","18440.171274585","19344.9902984887","20689.3726260152","20691.4866764756","22031.0757591189","24272.3302173074","24324.2013722037","23768.1796594019","23717.1367835173","24753.4191121142","25102.8769575263","24717.1166428541","25605.8965842546","28529.9762128683","31558.432655805","33172.2005521256","34797.806782753","37807.8710563366","39888.6095227498","37123.9459136746","38650.1449944604","41536.1827076963","41343.838833113","41628.4805545483","42293.544511928","39730.9195530976","40332.2633871007","41971.2373450864","44392.6756638546","44583.5587553822",
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","429.442874392053","436.754411520393","487.821134050813","565.727810358046","629.591525784494","676.805507110096","685.926614135084","723.239225616661","714.48296958061","825.523449142012","960.031961510704","1106.46971695915","1384.73843732271","1893.18124189464","2144.60771295144","2252.11188136859","2850.0146101832","3429.42027607254","3923.94373132755","4569.45370724224","5700.41263435822","5991.32026141972","6133.78407860515","5595.23513863846","6208.22615937199","6542.93153674313","7435.03069759422","9071.33260211718","10609.7456394545","12097.7751586818","13485.5448929565","15465.8588553349","17976.4293827655","20395.5173666776","22502.5797409692","23497.4923138193","24818.1545523517","27330.0333502807","25808.970952453","25091.6665997966","25756.6637783278","25230.2163329516","24665.8899982779","23977.0194516698","24928.1003722551","26649.750801707","28224.2150609389","30594.0178410231","31515.6627713018","30697.340383517","32549.998231121","35142.4879344543","36730.8767001128","38403.7777145477","40315.2855640552","42431.8882817277","43731.1068245299","46165.8565115953","48542.887332961","48755.8350791287",
